en_name,img_link,category_name,company,effective_material,price,usage,ar_name
Marvit syrup 100 ml,https://www.dwaprices.com/upload/1675503724.jpg,فيتامينات,Marcyrl co.,vitamins,9,"
vitamins",5مارفيت شراب 100 مل  100 
Vedipex 30 tabs,https://www.dwaprices.com/upload/1676473082.jpg,فيتامين D,Copad egypt > pexpharma,cholecalciferol(vitamin d3),36,"
فيتامين دال لعلاج مشاكل العظام",4فيديبكس 30 قرص 30 
Florax 24 pieces,https://www.dwaprices.com/upload/1675508967.jpg,فيتامينات,Pharmazad > safe life,"vitamin c,vitamin d,zinc",30,"
- فيتامينات متعددة لتقوية المناعة
فيتامين سي
فيتامين دال
الزنك",6فلوراكس 24 قطعة اقراص حبيبات مقوي للمناعة 24 
Collagen beauty maddox 15 drinkable amp. x 25 ml,https://dwaprices.com/upload/1636558181.png,فيتامينات,Maddox pharma,"vitamin c,vitamin e,biotin,selenium,zinc,collagen hydrolysate,hyaluronic acid",1200,"
 علاج التجاعيد وشد البشرة.
, حل مشكلة الهالات السوداء.
, ترطيب البشرة وزيادة نضارتها.
, زيادة جمالية الخدود والشفاه.
, الحفاظ على الشعر ومنع تساقطه.
, علاج تكسر وضعف الأظافر.
, علاج هشاشة العظام والمفاصل
, خشونة الركبة وتجديد الغضاريف المتآكلة.",6كولاجين بيوتي مادوكس 15 أمبولة 25 مل   15    25 
Mrocan 10 sachets 20 gm,https://www.dwaprices.com/upload/1675502492.jpg,فيتامينات,Pharmazad > essence pharma,"multivitamins,minerals",250,"
مصدر للفيتامينات والاملاح والمعادن التي يحتاجها الجسم , مقوي للمناعة , مصدر للطاقة",5مروكان 10 اكياس 20 جم 10  20 
Vitalochoc plus 10 sachet,https://www.dwaprices.com/upload/1675502557.jpg,فيتامينات,Medcare > ibm pharma,"iron ,lactoferrin,vit b complex",50,"
فيتامينات متعددة لعلاج الانيميا و لزيادة المناعة",50 - فيتالوشوك بلس 10 اكياس  10 
Calcidoveros 1 mcg/ml oral drops 30 ml,https://www.dwaprices.com/upload/1675502353.jpg,فيتامينات,Averroes pharma-egypt,calcitriol,23.4,"
حالات نقص فيتامين د , حالات نقص الكالسيوم , حالات الكساح ,حالات هشاشة العظام",5كالسيدوفيروز 1مكجم/مل نقط بالفم 30 مل 1 /   30 
Totta 24 tablets,https://www.dwaprices.com/upload/1675504056.jpg,فيتامينات,Pharma zad > octabiotic pharma,"calcium,magnesium,zinc,vitamin b,vitamin d",49,"
كالسيوم وفيتامينات متعددة",6توتا 24 اقراص 24 
Vitamount syrup 120ml,https://i.imgur.com/oN9xDgm.jpg,فيتامينات,Amoun,vitamins,15,"
فيتامينات و مقويات للأطفال",7فيتاماونت شراب فيتامينات 120 مل  120
C-retard 500mg 10 caps,https://dwaprices.com/upload/1634992104.jpg,فيتامينات,Hikma pharma,vitamin c,16,"
فيتامين سي , لتقوية المناعة , في علاج نزلات البرد",60 - سي-ريتارد 500مجم 10 كبسولات- 500 10 
Ennervita 14cap,https://www.dwaprices.com/upload/1675587424.jpg,فيتامينات,Global napi pharmaceuticals,multivitamins-minerals,27,"
مكمل غذائي , فيتامينات متعددة , مصدر للطاقة , مصدر هام للاملاح",6انرفيتا 14 كبسولة 14
Foliplex 24 lozenges,https://www.dwaprices.com/upload/1675944095.jpg,فيتامينات,Pharma zad > famila medifood,"folic acid,vitamin b complex",35,"
مكمل غذائي , فيتامينات متعددة , مصدر للطاقة",9فوليبلكس 24 قطعة 24 
Arthineur 10 caps.,https://dwaprices.com/upload/1670167098.jpg,فيتامين بي,Egyphar,"diclofenac sodium,vitamin b1,vitamin b6,vitamin b12",12,"
nsaid combined with vitamin b",70 - ارثينور 10 كبسولات 10 
Marnys nobiletil 10 oral bottles 11 ml,https://www.dwaprices.com/upload/1675503864.jpg,فيتامينات,Marnys > walfarm pharmaceuticals,"royal jelly,nobiletin,pantothenic acid,folic acid",300,"
فيتامينات",5مارنيز نوبيليتيل 10 زجاجات 11 مل  10   11 
Sanso c plus 28 tabs,https://www.dwaprices.com/upload/1675503740.jpg,فيتامينات,Aug pharma,"zinc,vitamin c,vitamin d3,vitamin e,vitamin a",130,"
فيتامينات و املاح ومعادن , لتقوية الجهاز المناعي , زيادة قدرة الجسم على مقاومة الامراض",5سانسو سي بلس 28 قرص   28 
Blue ox 12 tabs,https://www.dwaprices.com/upload/1675590620.jpg,فيتامينات,Nutrixia > new chapter,"red ginseng,oat,wheat germ oil,l-arginine,zinc gluconate,lecithin",45,"
مصدر للفيتامينات المتعددة , يساعد علي الحفاظ علي حيوسة الجسم و نشاطه , يساعد علي الحفاظ علي رونق الجلد",80 - بلو اوكس 12 قرص  12 
Triguard 30 capsules,https://www.dwaprices.com/upload/1675509666.jpg,فيتامينات,Al esraa pharmaceutical optima,"vitamin c,vitamin d,zinc",60,"
فيتامينات لزيادة وتقوية المناعة",6ترايجارد 30 كبسولة 30 
Fortibone 10 sachets,https://www.dwaprices.com/upload/1675595414.jpg,فيتامينات,Gelita health > biotech pharma ltd.,"bioactive collagen peptides,calcium lactate,vitamin d3(cholecalciferol)",170,"
كالسيوم وفيتامين دال للعظام",8فورتيبون 10 اكياس 10 
Vitatron 30 caps,https://www.dwaprices.com/upload/1675595774.jpg,فيتامينات,Future pharmaceutical industries (fpi) > nerhadou international co.,"multivitamins,minerals",42,"
مكمل غذائي , فيتامينات متعددة , مصدر للطاقة , تحسين الذاكرة والانتباه",8فيتاترون 30 كبسولة 30 
One alpha 1mcg 30 cap,https://dwaprices.com/upload/1634508166.jpg,فيتامينات,Leo pharmaceutical products > pharma over seas,alfacalcidol,90,"
فيتامين دال",7وان الفا 1مكجم 30 كبسولة  1 30 
Tri-b i.m. 3 double amp.,https://www.dwaprices.com/upload/1676473988.jpg,فيتامين بي,El nile.,"vitamin b1,vitamin b6,vitamin b12",27,"
vitamin b",5تراي-بي 3 امبولات مزدوجة للحقن العضلي-  3  
Asco-zinc 30 caps.,https://dwaprices.com/upload/1528140386.jpg,فيتامينات,Copad pharma > orchidia pharmaceutical industries,"vitamin c,zinc bisglycinate chelate",75,"
فيتامينات متعددة - فيتامين سي - زنك",6اسكو-زنك 30 كبسولة- 30 
Mextra 24 pieces,https://www.dwaprices.com/upload/1675512237.jpg,فيتامينات,Medcare > ibm pharma,"iron,zinc,copper",40,"
مكمل غذائي , مصدر للطاقة , مصدر  للحديد والزنك ,مضاد اكسدة ,مقوي للمناعة , علاج الانيميا",6ميكسترا 24 قطعة 24 
Ferrino 24 pieces,https://www.dwaprices.com/upload/1676297027.jpg,فيتامينات,Med care > kortoba,"ferrous fumarate,folic acid,vit.b complex,vit.c,zn",69,"
مصدر للفيتامينات المتعددة , مقوي للمناعة , مقوي للاعصاب , علاج نقص الحديد",100 - فيرينو 24 قطعة 24 
Epinosine B forte 3 ampoules,https://www.dwaprices.com/upload/1676297027.jpg,فيتامين بي,Eipico,"adenosine triphosphate,cocarboxylase,nicotinamide,vitamin b12",25.5,"
فيتامينات ب المركب",2ابينوسين بي فورت 3 امبولات   3 
Poly-b-bion 3 amp. for i.m inj. 3ml,https://www.dwaprices.com/upload/1675596895.jpg,فيتامينات,Alexandria,"vitamin b1,vitamin b6,vitamin b12",13.5,"
فيتامين B مركب",9بولي-بي-بيون 3 امبولات عضل 3 مل-- 3     3
Breva d3 10.000 i.u. 30 tabs.,https://www.dwaprices.com/upload/1675942207.jpg,فيتامينات,Medcare > vortex pharmaceuticals,cholecalciferol,90,"
فيتامين دال",9بريفا دي3 10000 وحدة دولية 30 قرص 3 10000  30 
Sanso hematinic 30 tabs,https://www.dwaprices.com/upload/1675589872.jpg,فيتامينات,Aug pharma,"iron,vitamins(d,e,c,b1,b2,b3,b6,k1),folic acid,cyanocobalamine,beta-carotene,selenium,magnesium,zinc,iodine,copper",80,"
مصدر للحديد لتقوية المناعة ,مصدر لفيتامين ب لتقوية الأعصاب , مصدر للطاقة",7سانسو هيماتينيك 30 قرص  30 
Biovit 12 depot 2 amp,https://dwaprices.com/upload/1634417166.jpg,فيتامين بي,Mup,"folic acid,vitamin b6,vitamin b12",10.5,"
حالات الضعف العام والخمول والارهاق.
, التهاب الأعصـاب الطرفية.
, علاج لحالات الأنيميا وفقر الدم.
, التهابات الفم وبعض أمراض الجلد.
, حالات الريجيم لتعويض نقص الفيتامينات.
, لتقوية عمل الجهاز العصبي.",2بيوفيت 12 ديبو 2 امبول 12  2 
Marinal 24 chew tabs,https://www.dwaprices.com/upload/1675943476.jpg,فيتامينات,Zad > potex pharma,"ferrous bisglycinate with chelated minerals ,vitamin b complex, folic acid , vitamin c",48,"
فيتامينات متعددة , مصدر للطاقة , مقوي للمناعة , مصدر لفيتامين ب",9مارينال 24 قرص للمضغ 24  
Coldatrexy 30 f.c. tabs,https://dwaprices.com/upload/1641994150.jpg,ادوية البرد,Future pharmaceutical industries (fpi),"chlorpheniramine,dextromethorphan,paracetamol(acetaminophen) , phenylephrine",15,"
 نزلات البرد والانفلونزا.
, حساسية الجيوب الانفية.
, يخفف الصداع بسبب دور البرد.
, الزكام والعطس والرشح.
, لآلام وتكسير الجسم بسبب البرد.
, خافض للحرارة والسخونة.",كولداتركسي 30 قرص 30  
Congestal syrup 120 ml,https://dwaprices.com/upload/1634211396.jpg,ادوية البرد,Sigma,"chlorpheniramine,paracetamol,pseudoephedrine",10.5,"
لعلاج نزلات البرد الكحة والسخونة والاحتقان ورشح الانف والحساسية
, أقراص كونجستال من الأدوية التي تستخدم في علاج نزلات البرد فهو يحتوى على مجموعة من المواد الفعالة وهي الباراسيتامول والكلورفينيرامين والسودوإيفيدرين وهي تركيبة فعالة في التخفيف من أعراض البرد مثل الرشح وارتفاع الحرارة واحتقان الانف .

,
الجرعة وطريقة الاستخدام : 
يجب أن يحدد الطبيب الجرعة المناسبة لكل مريض وفقًا لرؤيته، وفي الغالب تكون من قرصين لـ3 أقراص يوميًا.
,

جرعة كونجستال للأطفال:
يجب استشارة الطبيب في الجرعة المناسبة من دواء كونجستال للأطفال تبعًا لسنهم،
,
والأعراض الظاهرة عليهم، أو استشارة الصيدلي.

,
دواعي الاستعمال : 
,
يُستخدم كونجيستال في علاج أعراض نزلات البرد.
يُستخدم في حالات العطس، وسيلان الأنف.
يُستعمل في حالات إدماع العينين.
يُزيل الاحتقان.
يعالج الأنفلونزا.
يعالج الحمى.
يُزيل الألم الناتج عن ارتفاع ضغط الجيوب.
يجفف الأنف والصدر من السوائل.
يعالج الأعراض المرتبطة بحمى القش.
يعالج الأعراض المرتبطة الحساسيات المختلفة.
يعالج الصداع كأحد أعراض حمى القش، أو نزلات البرد، أو الحساسيات المختلفة.
يزيل ألم الجيوب.
يعالج الحكة في الأنف أو الحلق.
وفي جميع هذه الحالات لا يجوز استخدام دواء كونجيستال دون الرجوع للطبيب المختص أو الصيدلي.
 يُستخدم في حالات ارتفاع درجة الحرارة الناتجة عن أعراض حمى القش، أو نزلات البرد، أو الحساسيات المختلفة.
يعالج احتقان الجيوب الأنفية.
الزكام و الإنفلونزا هو مرض يتسبب فى حدوثه فيروس و تكون أعراضه عبارة عن رشح و عطس و إحتقان بالأنف و دواء كونجيستال أقراص و شراب يحسن من تلك الأعراض بما يحتويه من مكونات تعمل كمضاد للإحتقان و الحساسية والكحة.

,
دواء كونجستال للبرد والإنفلونزا :
يتوافر دواء كونجستال على هيئة أقراص و شراب
يحتوى كونجستال على باراسيتامول و كلورفينارمين و سودوإفدرين 
يستخدم دواء كونجستال لعلاج أعراض نزلات البرد والإنفلونزا
يتوافر كونجستال على هيئة أقراص للكبار و شراب للأطفال :

,
كونجيستال أقراص :
تحتوي حبوب كونجيستال علي:
,
باراسيتامول : يعمل كمسكن للألام و خافض للحرارة و هو آمن بالنسبة الحوامل و المرضع
كلورفينارمين ماليات : يعمل كمضاد للهستامين ( الهستامين : مادة يفرزها الجسم و تسبب ظهور أعراض الحساسية و البرد ) و قد يسبب النعاس أحياناً
سودوإفدرين هيدروكلوريد : يعمل كقابض للأوعية الدموية و يخفف من إحتقان الأنف 
,
دواء شراب كونجستال للأطفال :
يحتوي congestal syrup علي:
,
باراسيتامول : يعمل كمسكن للألام و خافض للحرارة و هو آمن بالنسبة للأطفال 
سودوإفدرين هيدروكلوريد : يخفف من إحتقان الأنف المصاحب للبرد و الإنفلونزا.
ديكستروميثورفان: يعمل كمهدىء للكحة و ذلك عن طريق منع وصول إشارات الكحة التى يرسلها المخ إلى الجهاز التنفسى.
كلورفينيرامين ماليت : يعمل كمضاد للهستامين و يستخدم للأطفال أكبر من سنتين.
,
الأعراض الجانبية لدواء كونجيستال أقراص :
قد يسبب دواء كونجستال ظهور بعض الآثار الجانبية لدى بعض الأشخاص مثل :
,
الشعور بالنعاس
جفاف بالفم
عدم وضوح بالرؤية
إمساك أو إسهال
صعوبة فى التبول
الشعور بالغثيان و القىء
ألم بالمعدة
,
موانع إستعمال دواء كونجستال :
,
الحساسية تجاه أى من العناصر المكونة للدواء
مرضى إرتفاع ضغط الدم و أمراض القلب
مرضى الإلتهاب الرئوى و الأزمة
الأشخاص الذين يعانون من زيادة ضغط العين
المرضى المصابون بقرحة المعدة أو الأمعاء
المرضى المصابون بأمراض البروستاتا و المثانة
,
حبوب كونجستال والحمل
لا يفضل إستخدام علاج كونجستال للحامل لإحتوائه على مادة الكلورفينيرامين ( وهى من أدوية الفئة ب )
,
أدوية الفئة ب : تضم الأدوية التى فشلت تجاربها فى الحيوانات في كشف خطر على الجنين ولا توجد دراسات كافية في النساء الحوامل أو أظهرت دراسات الحيوانات وجود تأثيرات عكسية، إلا أن الدراسات الكافية في النساء الحوامل فشلت في اكتشاف خطر على الجنين في أي من مراحل الحمل
,
ويحتوى شراب كونجستال على مادة الديكستروميثورفان ( وهى من أدوية الفئة سى )
,
أدوية الفئة سى : تضم الأدوية التى أظهرت تجاربها فى الحيوانات وجود تأثير عكسية على الجنين ولا توجد دراسات بشرية كافية، إلا أن الفوائد المحتملة قد تسمح بإستخدام الدواء في النساء الحوامل رغم الخطر المحتمل.
,
لذا لا يُستخدم كونجستال فى فترة الحمل إلا إذا كانت الفوائد من إستخدامه تفوق مخاطر إستخدامه
,

كونجستال والرضاعة :
لاتوجد أبحاث علمية كافية تؤكد آمان إستخدام كونجستال للمرضع لذا لا يفضل إستخدام كونجستال فى الرضاعة إلا إذا كانت فوائده تفوق أضراره.

,
كونجستال والسكر :
يمكن لمرضى السكر إستخدام دواء كونجستال بجرعاته التى يوصى بها الطبيب

,
كونجستال والضغط :
لا يفضل إستخدام دواء كونجستال لمرضى الضغط غير المستقر لإحتوائه على مادة سودوإفدرين التى تعمل كقابض للأوعية الدموية مما قد يسبب إرتفاع ضغط الدم 

,
كونجستال و النعاس :
قد تسبب مادة الكلوروفينرامين الموجودة بدواء كونجستال النعاس عند تناوله
,

كونجستال للصداع :
يحتوى كونجستال على مادة باراسيتمول التى تخفف من الصداع المصاحب للبرد و الإنفلونزا.
,

كونجستال لعلاج رشح الأنف :
رشح الأنف يحدث بسبب إفراز الجسم لمادة الهستامين وكونجستال يحتوى على المادة الفعالة كلورفينيرامين التى تعمل على إيقاف الهستامين المسبب لرشح الأنف
,

هل يستخدم كونجستال للرضع ؟
لا يستخدم دواء كونجستال للأطفال أقل من سنتين و للرضع إلا تحت إشراف الطبيب و يجب الإلتزام بالجرعات التى يصفها الطبيب

,
ما هى أضرار كونجستال ؟
قد يسبب كونجستال ظهور بعض الأعراض الجانبية على بعض المرضى و ليس الجميع 
,

هل يستخدم كونجستال لعلاج صداع الجيوب الأنفية ؟
صداع الجيوب الأنفية هو صداع ينتج عن إلتهاب الجيوب الأنفية حيث تشعر بالضغط حول العينين والخدين والجبين.ويشمل علاج صداع الجيوب الأنفية إستخدام الأدوية المسكنة للألم أو أدوية التريبتان ( أدوية لعلاج نوبات الصداع )
,

كيف تخفف من أعراض البرد والحساسية ؟
لتخفيف أعراض البرد والحساسية ننصحك بالآتى :
,
الراحة فى المنزل
شرب الليمون بالعسل والزنجبيل وأعشاب البرد
تناول فوار فيتامين سى
استخدام بخاخ الأنف لتخفيف الإحتقان
تناول أدوية البرد فى حالة عدم تحمل الأعراض 
,
أعراض الإنفلونزا :
الحمى
ألم في الجسم
الرعشة والعرق
الصداع
الكحة
إرهاق وتعب
احتقان بالأنف و رشح الأنف
إلتهاب الحلق",كونجستال شراب للأطفال 120 مل  120 
