,category_name,company,effective_material,en_name,price,usage,ar_name
71,فيتامينات,Copad pharma > orchidia pharmaceutical industries,"vitamin c,zinc bisglycinate chelate",Asco-zinc 30 caps.,75.0,"
فيتامينات متعددة - فيتامين سي - زنك",6اسكو-زنك 30 كبسولة- 30 
72,فيتامينات,Global napi pharmaceuticals,multivitamins-minerals,Ennervita 14cap,27.0,"
مكمل غذائي , فيتامينات متعددة , مصدر للطاقة , مصدر هام للاملاح",6انرفيتا 14 كبسولة 14
73,فيتامينات,Pharmazad > safe life,"vitamin c,vitamin d,zinc",Florax 24 pieces,30.0,"
- فيتامينات متعددة لتقوية المناعة
فيتامين سي
فيتامين دال
الزنك",6فلوراكس 24 قطعة اقراص حبيبات مقوي للمناعة 24 
74,فيتامينات,Medcare > ibm pharma,"iron,zinc,copper",Mextra 24 pieces,40.0,"
مكمل غذائي , مصدر للطاقة , مصدر  للحديد والزنك ,مضاد اكسدة ,مقوي للمناعة , علاج الانيميا",6ميكسترا 24 قطعة 24 
75,فيتامينات,Maddox pharma,"vitamin c,vitamin e,biotin,selenium,zinc,collagen hydrolysate,hyaluronic acid",Collagen beauty maddox 15 drinkable amp. x 25 ml,1200.0,"
 علاج التجاعيد وشد البشرة.
, حل مشكلة الهالات السوداء.
, ترطيب البشرة وزيادة نضارتها.
, زيادة جمالية الخدود والشفاه.
, الحفاظ على الشعر ومنع تساقطه.
, علاج تكسر وضعف الأظافر.
, علاج هشاشة العظام والمفاصل
, خشونة الركبة وتجديد الغضاريف المتآكلة.",6كولاجين بيوتي مادوكس 15 أمبولة 25 مل   15    25 
76,فيتامينات,Aug pharma,"vitamins(a,d3,e,b1,b2,b3,b6,b12,c),folic acid,biotin,panthenol,calcium",Sanso junior 14 chew. tabs.,20.0,"
مصدر لفيتامين ب , مصدر للكالسيوم و فيتامين د , مصدر للطاقة , علاج الالام العظام , تحسين العظام والاسنان",6سانسو جونيور 14 قرص مضغ   14  
77,فيتامينات,Sigma > wassen international england,"vitamin a,vitamin e,vitamin c,selenium",Selenium-ace 30 tabs,75.0,"
multivitamins",70 - سيلينيوم -ايه سي اي 30 قرص- 30 
78,فيتامينات,Aug pharma,"iron,vitamins(d,e,c,b1,b2,b3,b6,k1),folic acid,cyanocobalamine,beta-carotene,selenium,magnesium,zinc,iodine,copper",Sanso hematinic 30 tabs,80.0,"
مصدر للحديد لتقوية المناعة ,مصدر لفيتامين ب لتقوية الأعصاب , مصدر للطاقة",7سانسو هيماتينيك 30 قرص  30 
79,فيتامينات,Mup,multivitamins,Hivit 21 - 20 caps.,10.0,"
متعدد الفيتامينات , مصدر للطاقة , مقوي للمناعة",7هاي فيت 21  20 كبسولة 220 
80,فيتامينات,Amoun,vitamins,Vitamount syrup 120ml,15.0,"
فيتامينات و مقويات للأطفال",7فيتاماونت شراب فيتامينات 120 مل  120
81,فيتامينات,Egpi,"calcium levulinate,vitamin d3,vitamin b12",Calcivit d3 syrup 120ml,6.0,"
كالسيوم وفيتامين د",7كالسيفيت د3 شراب 3  120
82,فيتامينات,Maddox pharma,vitamin b12,Maddovit b12 - 10 x 7 ml drinkable ampoules,390.0,"
فيتامين ب ١٢ لتقوية الاعصاب والمناعة والشعر والذاكرة",7مادوفيت ب12 10 * 7 مل امبولات للشرب 110  7   
83,فيتامينات,Leo pharmaceutical products > pharma over seas,alfacalcidol,One alpha 1mcg 30 cap,90.0,"
فيتامين دال",7وان الفا 1مكجم 30 كبسولة  1 30 
84,فيتامينات,Arab caps > multicare,alfacalcidol,Bone care 0.25mcg 30 cap,29.25,"
vitamin d",7بون كير 025مكجم 30 كبسولة  025 30 
85,فيتامينات,Mepaco,yeast,Yeast mepaco 60 tabs,30.0,"
multivitamins",7خميرة ميباكو 60 قرص  60 
86,فيتامينات,Nutrixia > massa group pharma,"honey,bee pollen,royal jelly,wheat germ oil,propolis,vitamin c",Rony syrup 100 ml,30.0,"
مكمل غذائي",7روني شراب ١٠٠ مل   100 
87,فيتامينات,Nutrixia > new chapter,"red ginseng,oat,wheat germ oil,l-arginine,zinc gluconate,lecithin",Blue ox 12 tabs,45.0,"
مصدر للفيتامينات المتعددة , يساعد علي الحفاظ علي حيوسة الجسم و نشاطه , يساعد علي الحفاظ علي رونق الجلد",80 - بلو اوكس 12 قرص  12 
88,فيتامينات,Liptus for medicines > usa,lyophilized fish roe-ginkgo biloba,Gentaplex 20 tab,40.0,"
مقوي للرجال",8جنتابلكس 20 كبسول 20 
89,فيتامينات,Mina pharm > teijin limited-japan,alfacalcidol,Bon-one 0.25mcg 30 tablets,45.0,"
علاج نقص فيتامين دال",8بون-ون 025مكجم 30 قرص- 025 30 
90,فيتامينات,Gelita health > biotech pharma ltd.,"bioactive collagen peptides,calcium lactate,vitamin d3(cholecalciferol)",Fortibone 10 sachets,170.0,"
كالسيوم وفيتامين دال للعظام",8فورتيبون 10 اكياس 10 
91,فيتامينات,Cid,vitamin c,Vitacid C 1gm 12 eff. tab.,21.0,"
vitamin c",8فيتاسيد سي 1جم 12 قرص فوار  1 12  
92,فيتامينات,Napco > novell pharma,"calcium carbonate,vitamin d3",Maxical 30 tabs,49.5,"
مكمل غذائي غني بالكالسيوم وفيتامين دي٣.",8ماكسيكال 30 قرص 30 
93,فيتامينات,Apic,biotin,Bion gold 10000 mcg 30 tablets,78.0,"
بيوتين - فيتامين B7",8بيون جولد 10000 مكجم 30 قرص  10000  30 
94,فيتامينات,Future pharmaceutical industries (fpi) > nerhadou international co.,"multivitamins,minerals",Vitatron 30 caps,42.0,"
مكمل غذائي , فيتامينات متعددة , مصدر للطاقة , تحسين الذاكرة والانتباه",8فيتاترون 30 كبسولة 30 
95,فيتامينات,انتاج :,vitamin b complex,Oriplex 30 sugar coated tab,3.35,"
مصدر لفيتامين ب , يساعد علي تحسين وظائف الاعصاب , يساعد علي تحسين الذاكرة , يستخدم لمرضي السكر للوقاية من التهاب الاعصاب الشديد المصاحب لنقص فيتامين ب",8اوريبلكس 30 اقراص  30   
96,فيتامينات,Medicare > parkville,"collagen,mg,ca,vit c",Enera collagen 10 tablets,150.0,"
مصدر الفيتامينات المتعددة__ مصدر للطاقة __ مقوي للمناعة",8اينيرا كولاجين 10 اقراص  10 
97,فيتامينات,Sedico,wheat germ oil,Extra-1000 sedico 30 cap,45.0,"
مصدر لفيتامين اي الذي يساعد علي تحسين الذاكرة __ مصدر لزيت جنين القمح __ مصدر للطاقة __ علاج الاثار السلبية علي الشعر والبشرة والشعر",90 - اكسترا 1000 سيديكو 30 كبسولة-1000  30 
98,فيتامينات,MED care > drug pharma egypt,lactoferrin - ferrous fumarate - colostrum - vitamins,Vitosel 14 sachets,90.0,"
- مكمل غذائي بالحديد لعلاج الانيميا
لتقوية الجهاز المناعي",9فيتوسيل اكياس 14 كيس 14 
99,فيتامينات,Pharco b,vit b12,Hydroxocobalamin 1000 mcg b12 3 amp,9.75,"
مصدر لفيتامين ب , مقوي للاعصاب , يؤخذ في حالات مرضي السكر",9هيدروكسوكوبلامين 1000 مجم ب12 3 امبول 1000  12 3 
100,فيتامينات,Jedco,"vitamin A,vitamin E,vitamin C,selenium",Selenium vit 30 tablets,29.7,"
فيتامينات متعددة",9سيلينيوم فيت 30 قرص  30 
101,فيتامينات,Misr,"calcium pantothenate,nicotinamide,vitamin b1,vitamin b2,vitamin b6,vitamin b12",Beco forte 30 tabs,18.0,"
مصدر لفيتامين ب , مقوي للاعصاب , مقوي  لمناعة الجسم ,مصدر للكالسيوم , الحفاظ علي صحة الاسنان والعظام",9بيكو فورت 30 قرص  30 
102,فيتامينات,Future pharmaceutical industries (fpi) > utopia pharmaceuticals company,"vitamin c,zinc",Utozinc 30 chew. tabs.,36.0,"
مصدر للفيتامينات , مصدر للزنك وفيتامين سي ,مقوي للمناعة , الوقاية من اعراض البرد والانفلونزا",9يوتوزنك 30 قرص للمضغ 30  
103,فيتامينات,Medcare > vortex pharmaceuticals,cholecalciferol,Breva d3 10.000 i.u. 30 tabs.,90.0,"
فيتامين دال",9بريفا دي3 10000 وحدة دولية 30 قرص 3 10000  30 
104,فيتامينات,Alexandria,"vitamin b1,vitamin b6,vitamin b12",Poly-b-bion 3 amp. for i.m inj. 3ml,13.5,"
فيتامين B مركب",9بولي-بي-بيون 3 امبولات عضل 3 مل-- 3     3
105,فيتامينات,Zad > potex pharma,"ferrous bisglycinate with chelated minerals ,vitamin b complex, folic acid , vitamin c",Marinal 24 chew tabs,48.0,"
فيتامينات متعددة , مصدر للطاقة , مقوي للمناعة , مصدر لفيتامين ب",9مارينال 24 قرص للمضغ 24  
106,فيتامينات,Pharma zad > famila medifood,"folic acid,vitamin b complex",Foliplex 24 lozenges,35.0,"
مكمل غذائي , فيتامينات متعددة , مصدر للطاقة",9فوليبلكس 24 قطعة 24 
107,فيتامينات,Med care > kortoba,"ferrous fumarate,folic acid,vit.b complex,vit.c,zn",Ferrino 24 pieces,69.0,"
مصدر للفيتامينات المتعددة , مقوي للمناعة , مقوي للاعصاب , علاج نقص الحديد",100 - فيرينو 24 قطعة 24 
108,ادوية البرد,Future pharmaceutical industries (fpi),"chlorpheniramine,dextromethorphan,paracetamol(acetaminophen) , phenylephrine",Coldatrexy 30 f.c. tabs,15.0,"
 نزلات البرد والانفلونزا.
, حساسية الجيوب الانفية.
, يخفف الصداع بسبب دور البرد.
, الزكام والعطس والرشح.
, لآلام وتكسير الجسم بسبب البرد.
, خافض للحرارة والسخونة.",كولداتركسي 30 قرص 30  
109,ادوية البرد,Sigma,"chlorpheniramine,paracetamol,pseudoephedrine",Congestal syrup 120 ml,10.5,"
لعلاج نزلات البرد الكحة والسخونة والاحتقان ورشح الانف والحساسية
, أقراص كونجستال من الأدوية التي تستخدم في علاج نزلات البرد فهو يحتوى على مجموعة من المواد الفعالة وهي الباراسيتامول والكلورفينيرامين والسودوإيفيدرين وهي تركيبة فعالة في التخفيف من أعراض البرد مثل الرشح وارتفاع الحرارة واحتقان الانف .

,
الجرعة وطريقة الاستخدام : 
يجب أن يحدد الطبيب الجرعة المناسبة لكل مريض وفقًا لرؤيته، وفي الغالب تكون من قرصين لـ3 أقراص يوميًا.
,

جرعة كونجستال للأطفال:
يجب استشارة الطبيب في الجرعة المناسبة من دواء كونجستال للأطفال تبعًا لسنهم،
,
والأعراض الظاهرة عليهم، أو استشارة الصيدلي.

,
دواعي الاستعمال : 
,
يُستخدم كونجيستال في علاج أعراض نزلات البرد.
يُستخدم في حالات العطس، وسيلان الأنف.
يُستعمل في حالات إدماع العينين.
يُزيل الاحتقان.
يعالج الأنفلونزا.
يعالج الحمى.
يُزيل الألم الناتج عن ارتفاع ضغط الجيوب.
يجفف الأنف والصدر من السوائل.
يعالج الأعراض المرتبطة بحمى القش.
يعالج الأعراض المرتبطة الحساسيات المختلفة.
يعالج الصداع كأحد أعراض حمى القش، أو نزلات البرد، أو الحساسيات المختلفة.
يزيل ألم الجيوب.
يعالج الحكة في الأنف أو الحلق.
وفي جميع هذه الحالات لا يجوز استخدام دواء كونجيستال دون الرجوع للطبيب المختص أو الصيدلي.
 يُستخدم في حالات ارتفاع درجة الحرارة الناتجة عن أعراض حمى القش، أو نزلات البرد، أو الحساسيات المختلفة.
يعالج احتقان الجيوب الأنفية.
الزكام و الإنفلونزا هو مرض يتسبب فى حدوثه فيروس و تكون أعراضه عبارة عن رشح و عطس و إحتقان بالأنف و دواء كونجيستال أقراص و شراب يحسن من تلك الأعراض بما يحتويه من مكونات تعمل كمضاد للإحتقان و الحساسية والكحة.

,
دواء كونجستال للبرد والإنفلونزا :
يتوافر دواء كونجستال على هيئة أقراص و شراب
يحتوى كونجستال على باراسيتامول و كلورفينارمين و سودوإفدرين 
يستخدم دواء كونجستال لعلاج أعراض نزلات البرد والإنفلونزا
يتوافر كونجستال على هيئة أقراص للكبار و شراب للأطفال :

,
كونجيستال أقراص :
تحتوي حبوب كونجيستال علي:
,
باراسيتامول : يعمل كمسكن للألام و خافض للحرارة و هو آمن بالنسبة الحوامل و المرضع
كلورفينارمين ماليات : يعمل كمضاد للهستامين ( الهستامين : مادة يفرزها الجسم و تسبب ظهور أعراض الحساسية و البرد ) و قد يسبب النعاس أحياناً
سودوإفدرين هيدروكلوريد : يعمل كقابض للأوعية الدموية و يخفف من إحتقان الأنف 
,
دواء شراب كونجستال للأطفال :
يحتوي congestal syrup علي:
,
باراسيتامول : يعمل كمسكن للألام و خافض للحرارة و هو آمن بالنسبة للأطفال 
سودوإفدرين هيدروكلوريد : يخفف من إحتقان الأنف المصاحب للبرد و الإنفلونزا.
ديكستروميثورفان: يعمل كمهدىء للكحة و ذلك عن طريق منع وصول إشارات الكحة التى يرسلها المخ إلى الجهاز التنفسى.
كلورفينيرامين ماليت : يعمل كمضاد للهستامين و يستخدم للأطفال أكبر من سنتين.
,
الأعراض الجانبية لدواء كونجيستال أقراص :
قد يسبب دواء كونجستال ظهور بعض الآثار الجانبية لدى بعض الأشخاص مثل :
,
الشعور بالنعاس
جفاف بالفم
عدم وضوح بالرؤية
إمساك أو إسهال
صعوبة فى التبول
الشعور بالغثيان و القىء
ألم بالمعدة
,
موانع إستعمال دواء كونجستال :
,
الحساسية تجاه أى من العناصر المكونة للدواء
مرضى إرتفاع ضغط الدم و أمراض القلب
مرضى الإلتهاب الرئوى و الأزمة
الأشخاص الذين يعانون من زيادة ضغط العين
المرضى المصابون بقرحة المعدة أو الأمعاء
المرضى المصابون بأمراض البروستاتا و المثانة
,
حبوب كونجستال والحمل
لا يفضل إستخدام علاج كونجستال للحامل لإحتوائه على مادة الكلورفينيرامين ( وهى من أدوية الفئة ب )
,
أدوية الفئة ب : تضم الأدوية التى فشلت تجاربها فى الحيوانات في كشف خطر على الجنين ولا توجد دراسات كافية في النساء الحوامل أو أظهرت دراسات الحيوانات وجود تأثيرات عكسية، إلا أن الدراسات الكافية في النساء الحوامل فشلت في اكتشاف خطر على الجنين في أي من مراحل الحمل
,
ويحتوى شراب كونجستال على مادة الديكستروميثورفان ( وهى من أدوية الفئة سى )
,
أدوية الفئة سى : تضم الأدوية التى أظهرت تجاربها فى الحيوانات وجود تأثير عكسية على الجنين ولا توجد دراسات بشرية كافية، إلا أن الفوائد المحتملة قد تسمح بإستخدام الدواء في النساء الحوامل رغم الخطر المحتمل.
,
لذا لا يُستخدم كونجستال فى فترة الحمل إلا إذا كانت الفوائد من إستخدامه تفوق مخاطر إستخدامه
,

كونجستال والرضاعة :
لاتوجد أبحاث علمية كافية تؤكد آمان إستخدام كونجستال للمرضع لذا لا يفضل إستخدام كونجستال فى الرضاعة إلا إذا كانت فوائده تفوق أضراره.

,
كونجستال والسكر :
يمكن لمرضى السكر إستخدام دواء كونجستال بجرعاته التى يوصى بها الطبيب

,
كونجستال والضغط :
لا يفضل إستخدام دواء كونجستال لمرضى الضغط غير المستقر لإحتوائه على مادة سودوإفدرين التى تعمل كقابض للأوعية الدموية مما قد يسبب إرتفاع ضغط الدم 

,
كونجستال و النعاس :
قد تسبب مادة الكلوروفينرامين الموجودة بدواء كونجستال النعاس عند تناوله
,

كونجستال للصداع :
يحتوى كونجستال على مادة باراسيتمول التى تخفف من الصداع المصاحب للبرد و الإنفلونزا.
,

كونجستال لعلاج رشح الأنف :
رشح الأنف يحدث بسبب إفراز الجسم لمادة الهستامين وكونجستال يحتوى على المادة الفعالة كلورفينيرامين التى تعمل على إيقاف الهستامين المسبب لرشح الأنف
,

هل يستخدم كونجستال للرضع ؟
لا يستخدم دواء كونجستال للأطفال أقل من سنتين و للرضع إلا تحت إشراف الطبيب و يجب الإلتزام بالجرعات التى يصفها الطبيب

,
ما هى أضرار كونجستال ؟
قد يسبب كونجستال ظهور بعض الأعراض الجانبية على بعض المرضى و ليس الجميع 
,

هل يستخدم كونجستال لعلاج صداع الجيوب الأنفية ؟
صداع الجيوب الأنفية هو صداع ينتج عن إلتهاب الجيوب الأنفية حيث تشعر بالضغط حول العينين والخدين والجبين.ويشمل علاج صداع الجيوب الأنفية إستخدام الأدوية المسكنة للألم أو أدوية التريبتان ( أدوية لعلاج نوبات الصداع )
,

كيف تخفف من أعراض البرد والحساسية ؟
لتخفيف أعراض البرد والحساسية ننصحك بالآتى :
,
الراحة فى المنزل
شرب الليمون بالعسل والزنجبيل وأعشاب البرد
تناول فوار فيتامين سى
استخدام بخاخ الأنف لتخفيف الإحتقان
تناول أدوية البرد فى حالة عدم تحمل الأعراض 
,
أعراض الإنفلونزا :
الحمى
ألم في الجسم
الرعشة والعرق
الصداع
الكحة
إرهاق وتعب
احتقان بالأنف و رشح الأنف
إلتهاب الحلق",كونجستال شراب للأطفال 120 مل  120 
